text,label
the euros descent this year is just one part of a global story of dollar dominance the greenback has been in favor this year as a haven investment helped by higher us interest rates  ,8
europes frontline exposure to russias war in ukraine and the ecbs tardiness in raising rates have driven the euro to parity with the dollar  ,8
latest the euro fell to trade just below 1 for the first time since 2002 it has weakened around 12 so far this year  ,8
bloomberg dollar spot index climbs to session high after us inflation data exceeds market expectations  ,8
the dollar can extend gains and stocks are likely to keep falling if us inflation data wednesday show a further acceleration according to strategists ,8
euro and dollar are trading as close as it gets to parity but for now the eu currency seems to have hit an invisible wall read the brussels edition to learn why ,8
euro and dollar are trading as close as it gets to parity but for now the eu currency seems to have hit an invisible wall ,8
presidentelect gustavo petro advised colombians not to bet against the peso after the currency suffered the worlds biggest drop on monday ,8
the euro is edging closer toward parity with the us dollar as energy concerns and the risk of recession weigh on the outlook for the euro area ,8
euro edges closer to dollar parity latest markets updates  ,8
for all the calls of its demise over the years the us dollar is still the prettiest girl at the dance ,8
usea 270 to 689 ,8
watch the euro and us dollar hitting equal value for the first time in twenty years has sent american luxury shoppers traveling in europe on a buying spree but finding bargains may not actually be so straightforward  ,8
from breakingviews breakingviews euro weakness forces itself on ecbs agenda ,8
watch the euro tumbled to its weakest level since december 2002 and came closer to parity against the dollar on concerns that an energy crisis will tip the region into a recession  ,8
watch the euro slid to a 20year low and came closer to parity against the dollar on concerns that an energy crisis will tip the region into a recession while the us currency was boosted by expectations that the fed will hike rates faster  ,8
from breakingviews the european unions new cryptocurrency legislation is good for big banks keen to mix it with the likes of binance those bigger players are better able to swallow higher compliance costs smaller crypto groups will struggle karen kwok argues ,8
investing club morgan stanleys dividend buyback pay us for our patience after quarterly missteps ,4
swk stanley black amp decker increases quarterly dividend by a penny to 080sh new yield is 28 ,4
cbu community bank increases its quarterly dividend 23 to 044share payable on october 10 2022 to ,4
eqt eqt corp increases quarterly dividend to 015share from 0125share ,4
bac bank of america increases quarterly dividend to 022share from 021share ,4
ntrs northern trust raises quarterly dividend to 075 per share up from 070 per share prior ,4
dcp dcp midstream increases common unit distribution by 10 to 043unit ,4
sjm jm smucker increases its quarterly dividend 3 to 102share ,4
bk bny mellon declared increased quarterly common stock dividend of 037 per share prior 034 per share ,4
r ryder system increases its quarterly dividend 7 to 062share ,4
bset bassett furniture increases quarterly dividend to 016 per share from 014 per share ,4
ilpt industrial logistics properties trust reduces quarterly dividend to 001sh from 033sh until it gets ,4
wba walgreens boots alliance increases quarterly dividend 05 to 048share ,4
duk duke energy increases quarterly cash dividend to 1005share from 0985share ,4
clx clorox increases quarterly dividend by 2 to 118sh new yield is 33 ,4
cmi cummins increases quarterly cash dividend to 157share from 145share ,4
